CountryName,CountryCode,SeriesName,SeriesCode,Domain,Year,Value
Brunei Darussalam,BRN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2023,36.0
Brunei Darussalam,BRN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2024,
Brunei Darussalam,BRN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2025,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2015,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2016,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2017,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2018,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2019,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2020,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2021,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2022,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2023,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2024,
Brunei Darussalam,BRN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2025,
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2015,3.06
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2016,3.1
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2017,3.34
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2018,3.42
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2019,3.66
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2020,3.84
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2021,3.82
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2022,4.19
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2023,3.58
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2024,
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2025,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2015,1.75
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2016,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2017,1.578
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2018,1.763
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2019,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2020,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2021,1.886
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2022,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2023,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2024,
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2015,69.398
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2016,69.635
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2017,69.842
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2018,69.993
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2019,70.127
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2020,70.059
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2021,69.301
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2022,70.528
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2023,70.668
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2024,70.817
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2025,
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2015,4.53898621
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2016,4.49053288
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2017,4.26933241
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2018,4.49707794
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2019,5.05801058
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2020,5.13031435
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2021,6.33888054
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2022,4.46856117
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2023,4.61706829
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2024,
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2015,29.6
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2016,27.5
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2017,25.6
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2018,24.1
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2019,22.8
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2020,21.8
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2021,20.8
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2022,19.9
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2023,19.1
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2024,18.4
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2015,26.1
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2016,24.2
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2017,22.6
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2018,21.2
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2019,20.1
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2020,19.2
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2021,18.3
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2022,17.6
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2023,16.9
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2024,16.2
Cambodia,KHM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2015,33.0
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2016,30.6
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2017,28.5
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2018,26.8
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2019,25.3
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2020,24.1
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2021,23.1
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2022,22.1
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2023,21.2
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2024,20.4
Cambodia,KHM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2015,166.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2016,159.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2017,155.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2018,151.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2019,149.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2020,164.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2021,189.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2022,159.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2023,137.0
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2024,
Cambodia,KHM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2015,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2016,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2017,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2018,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2019,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2020,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2021,154.0
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2022,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2023,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2024,
Cambodia,KHM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2015,0.83
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2016,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2017,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2018,0.73
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2019,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2020,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2021,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2022,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2023,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2024,
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2025,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2015,0.15
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2016,0.197
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2017,0.195
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2018,0.211
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2019,0.211
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2020,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2021,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2022,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2023,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2024,
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2015,69.52
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2016,69.733
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2017,69.953
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2018,70.08
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2019,70.349
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2020,68.817
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2021,67.452
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2022,70.925
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2023,71.146
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2024,71.288
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Y tế & Sức khỏe,2025,
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2015,2.92428517
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2016,3.02147198
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2017,2.90417194
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2018,2.86757827
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2019,2.87862897
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2020,3.42067289
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2021,3.70634937
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2022,2.69389749
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2023,2.70239949
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2024,
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2015,26.1
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2016,25.0
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2017,23.8
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2018,22.8
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2019,21.8
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2020,20.8
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2021,19.9
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2022,19.1
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2023,18.4
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2024,17.7
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2015,23.5
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2016,22.4
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2017,21.4
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2018,20.4
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2019,19.5
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2020,18.7
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2021,17.8
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2022,17.1
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2023,16.4
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2024,15.8
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2015,28.7
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2016,27.4
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2017,26.2
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2018,25.1
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2019,23.9
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2020,22.9
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2021,21.9
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2022,21.0
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2023,20.2
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2024,19.4
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2015,190.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2016,182.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2017,173.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2018,168.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2019,161.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2020,184.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2021,226.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2022,148.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2023,140.0
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2024,
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2015,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2016,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2017,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2018,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2019,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2020,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2021,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2022,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2023,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2024,
Indonesia,IDN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,Y tế & Sức khỏe,2025,
Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2015,0.95
Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Y tế & Sức khỏe,2016,0.97
